SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,09/30/2015,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,,"1,395","1,340",,,
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,09/16/2013,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,,"1,616","1,520",,,
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,10/22/2012,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,,"1,716","1,680",,,
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,09/22/2011,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH) (WB),A,VC,HAN,4,762,720,W,,
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,09/22/2011,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH) (EB),A,VC,HAN,7,718,680,E,,
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,11-10-2009,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,,"1,239","1,260",,,
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,08-01-2007,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,,"1,767","1,570",,,
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),04/21/2021,3 KM EAST OF HWY 101 (AVONPORT),B,TC,KIN,,879,920,,,
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),09-04-2018,B/T TANNERY RD AND AVON ST,B,TC,KIN,,"2,017","1,780",,,
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),05-08-2018,3 KM EAST OF HWY 101 (AVONPORT),B,TC,KIN,,852,837,,,
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),09/17/2015,3 KM EAST OF HWY 101 (AVONPORT) (EB),B,VC,KIN,4,380,350,E,,
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),09/17/2015,3 KM EAST OF HWY 101 (AVONPORT) (WB),B,VC,KIN,4,458,420,W,,
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),05-02-2012,3 KM EAST OF HWY 101 (AVONPORT),B,TC,KIN,,792,780,,,
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),06-08-2009,3 KM EAST OF HWY 101 (AVONPORT),B,TC,KIN,,798,740,,,
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),08/22/2006,3 KM EAST OF HWY 101 (AVONPORT),B,VC,KIN,4,739,590,,,
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,04/21/2021,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,,"3,422","3,470",,,
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,05/14/2018,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,,"4,866","4,700",,,
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,09/17/2015,0.5 KM WEST OF GRAND PRE RD (WB),A,VC,KIN,6,"2,361","2,230",W,,
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,09/17/2015,0.5 KM WEST OF GRAND PRE RD (EB),A,VC,KIN,6,"2,372","2,240",E,,
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,05-03-2012,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,,"4,245","4,010",,,
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,06-08-2009,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,,"5,150","4,740",,,
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,08/22/2006,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,,"5,583","4,520",,,
1130,1,130,3.54,WOLFVILLE-LOWER WOLFVILLE LINE TO GREENWICH - WOLFVILLE LINE,05-09-2012,MAIN ST - AT CIVIC 512 (WB),A,VC,KIN,19,"5,099","4,990",W,52,
1130,1,130,3.54,WOLFVILLE-LOWER WOLFVILLE LINE TO GREENWICH - WOLFVILLE LINE,05-09-2012,MAIN ST - AT CIVIC 512 (EB),A,VC,KIN,19,"5,304","5,190",E,50,
1130,1,130,3.54,WOLFVILLE-LOWER WOLFVILLE LINE TO GREENWICH - WOLFVILLE LINE,05-02-2012,MAIN ST - AT CIVIC 304 (WB),A,VC,KIN,19,"3,229","3,050",W,50,
1130,1,130,3.54,WOLFVILLE-LOWER WOLFVILLE LINE TO GREENWICH - WOLFVILLE LINE,05-02-2012,MAIN ST - AT CIVIC 304 (EB),A,VC,KIN,12,"3,229","3,050",E,49,
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),05-03-2021,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,,"8,772","8,450",,,
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),05/29/2018,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,,"11,236","10,500",,,
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),09/17/2015,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,,"13,008","12,300",,,
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),05-10-2012,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,,"13,324","13,000",,,
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),06-08-2009,0.5 KM EAST OF RTE 358 (GREENWICH) (WB),A,VC,KIN,15,"5,703","5,240",W,,
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),06-08-2009,0.5 KM EAST OF RTE 358 (GREENWICH) (EB),A,VC,KIN,13,"5,867","5,390",E,,
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),08/22/2006,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,,"13,639","11,000",,,
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,04/19/2021,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,,"9,525","9,650",,,
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,04/24/2018,1 KM EAST OF NEW MINAS (EAST LINE) (EB),A,VC,KIN,9,"5,052","5,100",E,,
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,04/24/2018,1 KM EAST OF NEW MINAS (EAST LINE) (WB),A,VC,KIN,11,"5,025","5,070",W,,
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,09/23/2015,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,,"12,009","11,500",,,
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,05-08-2012,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,,"12,018","11,660",,,
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,06-08-2009,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,,"12,343","11,300",,,
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,08/22/2006,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,,"12,642","10,200",,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,04/19/2021,100 M EAST OF ROY AVE,A,TC,KIN,,"11,554","11,700",,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/20/2020,JUST WEST OF ROUNDABOUT (EB),A,VC,KIN,22,"5,466","4,610",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/20/2020,JUST WEST OF ROUNDABOUT (WB),A,VC,KIN,22,"5,738","4,840",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/13/2020,JUST EAST OF ROUNDABOUT (WB),A,VC,KIN,18,"5,728","4,960",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/13/2020,JUST EAST OF ROUNDABOUT (EB),A,VC,KIN,22,"5,070","4,390",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,04/24/2018,100 M EAST OF ROY AVE (WB),A,VC,KIN,16,"4,827","4,870",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,04/24/2018,100 M EAST OF ROY AVE (EB),A,VC,KIN,16,"4,807","4,850",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,07/20/2016,100 M EAST OF ROY AVE (EB),A,VC,KIN,16,"4,890","4,390",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,07/20/2016,100 M EAST OF ROY AVE (WB),A,VC,KIN,19,"4,900","4,400",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,10-01-2015,100 M EAST OF ROY AVE,A,TC,KIN,,"10,954","10,500",,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,05/15/2012,JUST WEST OF KENTVILLE CONNECTOR (WB),A,VC,KIN,16,"5,114","4,940",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,05/15/2012,JUST WEST OF KENTVILLE CONNECTOR (EB),A,VC,KIN,20,"4,986","4,810",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,05-08-2012,JUST WEST OF PROSPECT RD (EB),A,VC,KIN,32,"5,247","5,090",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,05-08-2012,JUST WEST OF PROSPECT RD (WB),A,VC,KIN,25,"5,917","5,740",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-08-2009,JUST WEST OF KENTVILLE CONNECTOR (WB),A,TC,KIN,,"7,352","6,760",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-08-2009,JUST WEST OF KENTVILLE CONNECTOR (EB),A,TC,KIN,,"6,978","6,420",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-08-2009,JUST WEST OF PROSPECT RD (WB),A,TC,KIN,,"10,231","9,410",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-08-2009,JUST WEST OF PROSPECT RD (EB),A,TC,KIN,,"9,479","8,720",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,09-07-2006,JUST WEST OF PROSPECT RD (WB),A,TC,KIN,,"10,406","9,160",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,09-07-2006,JUST WEST OF PROSPECT RD (EB),A,TC,KIN,,"8,392","7,390",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/31/2006,JUST WEST OF KENTVILLE CONNECTOR(HIGHBURY)(WB),A,VC,KIN,3,"6,793","5,980",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/31/2006,JUST WEST OF KENTVILLE CONNECTOR(HIGHBURY)(EB),A,VC,KIN,4,"6,380","5,610",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-05-2006,COMMERCIAL ST - B/T EVANGELINE MOTORS & ROY AVE,A,TC,KIN,,"6,926","6,579",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-05-2006,COMMERCIAL ST - B/T EVANGELINE MOTORS & ROY AVE,A,TC,KIN,,"7,365","6,997",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-05-2006,COMMERCIAL ST. - JUST EAST OF PROSPECT ROAD (EB),A,TC,KIN,,"11,181","10,622",E,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-05-2006,COMMERCIAL ST. - JUST EAST OF PROSPECT ROAD (WB),A,TC,KIN,,"11,890","11,296",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-05-2006,COMMERCIAL ST - B/T CORNWALLIS AVE & GRANITE DR (WB),A,TC,KIN,,"6,830","6,489",W,,
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06-05-2006,COMMERCIAL ST - B/T CORNWALLIS AVE & GRANITE DR (EB),A,TC,KIN,,"7,065","6,712",E,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/28/2021,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,,"8,373","8,210",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/28/2021,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,,"11,942","11,700",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),05-01-2018,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,,"14,749","14,200",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/30/2018,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,,"10,266","10,400",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),11/22/2017,TK 1 AT HARRINGTON RD,,SA,KIN,,,,,,46
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),10-01-2015,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,,"14,528","13,900",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),10-01-2015,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,,"10,234","9,810",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),09-02-2015,TK 1 AT INTER/S WITH GEORGE ST,,SA,KIN,,,,,,31
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),08/26/2015,TK 1 AT INTER/S WITH SOUTH BISHOP RD,,SA,KIN,,,,,,32
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04-10-2014,TK 1 AT HARRINGTON RD,,SA,KIN,,,,,,45
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06-05-2013,WEST OF CAMBRIDGE ELEMENTARY (EB),A,VC,KIN,10,"4,383","4,020",E,74,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06-05-2013,WEST OF CAMBRIDGE ELEMENTARY (WB),A,VC,KIN,11,"4,368","4,010",W,69,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),05/14/2012,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,,"14,838","14,300",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),05/14/2012,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,,"10,316","9,960",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06-10-2009,EAST OF CAMBRIDGE RD,A,TC,KIN,,"10,420","9,580",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06-08-2009,1 KM WEST OF HWY 101 (COLDBROOK) (EB),A,VC,KIN,16,"6,706","6,170",E,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06-08-2009,1 KM WEST OF HWY 101 (COLDBROOK) (WB),A,VC,KIN,16,"6,520","6,000",W,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06-08-2009,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,,"11,038","10,100",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),09/14/2006,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,,"10,829","9,750",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),08/31/2006,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,,"15,322","13,500",,,
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/20/2005,AT LOVETT RD (COLDBROOK),,SA,KIN,,,,,,127
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/19/2005,AT ENGLISH MTN RD (COLDBROOK),,SA,KIN,,,,,,75
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/18/2005,100 M EAST OF CAMBRIDGE MTN RD,A,TC,KIN,,"9,469","9,370",,,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),05-05-2021,JUST EAST OF RANDOLPH RD,A,TC,KIN,,"7,219","6,960",,,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),10/30/2019,TK 1 AT INTER/S WITH RTE 360 AND WINDERMERE RD,,SA,KIN,,,,,,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),05-02-2018,JUST EAST OF RANDOLPH RD,A,TC,KIN,,"9,101","8,760",,,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),09/15/2015,JUST EAST OF RANDOLPH RD,A,TC,KIN,,"8,718","8,240",,,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),06-05-2013,JUST EAST OF WATERVILLE MTN RD (EB),A,VC,KIN,7,"3,801","3,490",E,77,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),06-05-2013,JUST EAST OF WATERVILLE MTN RD (WB),A,VC,KIN,7,"3,764","3,450",W,78,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),10/24/2012,TK 1 AT INTER/S WITH RTE 360 AND WINDERMERE RD,,SA,KIN,,,,,,50
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),05/23/2012,JUST EAST OF RANDOLPH RD,A,TC,KIN,,"10,755.43","10,300",,,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),05-11-2011,JUST EAST OF RTE 360,A,TC,KIN,,"5,711","5,510",,,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),07/30/2009,AT RTE 360 AND WINDMERE DR,,SA,KIN,,,,,,58
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),06-09-2009,JUST EAST OF RANDOLPH RD,A,TC,KIN,,"9,189","8,450",,,
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),09-04-2008,AT RTE 360 AND WINDMERE DR,,SA,KIN,,,,,,54
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),08/31/2006,JUST EAST OF RANDOLPH RD,A,VC,KIN,9,"8,282","7,290",,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),09-06-2022,100 M WEST OF AYLESFORD RD (EB),A,VC,KIN,6,"2,091","1,980",E,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),09-06-2022,100 M WEST OF AYLESFORD RD (WB),A,VC,KIN,6,"1,250","1,180",W,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),05-05-2021,JUST WEST OF ROAD TO MORRISTOWN,A,TC,KIN,,"3,626","3,495",,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),05-02-2018,JUST WEST OF ROAD TO MORRISTOWN,A,TC,KIN,,"4,575","4,400",,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),09/14/2017,JUST WEST OF ROAD TO MORRISTOWN (WB),A,VC,KIN,6,"2,186","2,070",W,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),09/14/2017,JUST WEST OF ROAD TO MORRISTOWN (EB),A,VC,KIN,6,"2,095","1,980",E,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),09/23/2015,JUST WEST OF ROAD TO MORRISTOWN,A,TC,KIN,,"3,960","3,800",,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),05/17/2012,JUST WEST OF ROAD TO MORRISTOWN,A,TC,KIN,,"4,747","4,580",,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),05-11-2011,JUST WEST OF RTE 360,A,TC,KIN,,"4,318","4,160",,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),06-09-2009,JUST WEST OF ROAD TO MORRISTOWN,A,TC,KIN,,"4,840","4,450",,,
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),08/24/2006,JUST WEST OF RD TO MORRISTOWN,A,TC,KIN,,"4,818","3,900",,,
1180,1,180,5.69,VICTORIA RD (AYLESFORD) TO RTE 201 (AUBURN),04/28/2021,0.25 KM WEST OF MORDEN RD,A,TC,KIN,,"4,145","4,060",,,
1180,1,180,5.69,VICTORIA RD (AYLESFORD) TO RTE 201 (AUBURN),05/15/2018,0.25 KM WEST OF MORDEN RD,A,TC,KIN,,"5,584","5,400",,,
1180,1,180,5.69,VICTORIA RD (AYLESFORD) TO RTE 201 (AUBURN),09/15/2015,0.25 KM WEST OF MORDEN RD,A,TC,KIN,,"5,220","4,930",,,
1180,1,180,5.69,VICTORIA RD (AYLESFORD) TO RTE 201 (AUBURN),05/21/2012,0.25 KM WEST OF MORDEN RD,A,TC,KIN,,"5,217","4,990",,,
1180,1,180,5.69,VICTORIA RD (AYLESFORD) TO RTE 201 (AUBURN),06-09-2009,0.25 KM WEST OF MORDEN RD (WB),A,VC,KIN,8,"2,565","2,290",W,,
1180,1,180,5.69,VICTORIA RD (AYLESFORD) TO RTE 201 (AUBURN),06-09-2009,0.25 KM WEST OF MORDEN RD (EB),A,VC,KIN,8,"2,469","2,200",E,,
1180,1,180,5.69,VICTORIA RD (AYLESFORD) TO RTE 201 (AUBURN),08/24/2006,0.25 KM WEST OF MORDEN RD,A,TC,KIN,,"5,276","4,270",,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,04/28/2021,1 KM WEST OF RTE 201,A,TC,KIN,,"4,170","4,090",,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,11/19/2019,AT MAPLE ST AND KING ST (KINGSTON),,SA,KIN,,,,,,61
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,05-08-2018,1 KM WEST OF RTE 201 (WB),A,VC,KIN,5,"2,660","2,590",W,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,05-08-2018,1 KM WEST OF RTE 201 (EB),A,VC,KIN,5,"2,551","2,480",E,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,09/15/2015,1 KM WEST OF RTE 201,A,TC,KIN,,"4,928","4,660",,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,05/21/2012,1 KM WEST OF RTE 201,A,TC,KIN,,"4,651","4,450",,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,10/19/2011,AT MAPLE ST AND KING ST (KINGSTON),,SA,KIN,,,,,,70
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,06-09-2009,1 KM WEST OF RTE 201,A,TC,KIN,,"5,461","5,020",,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,09-05-2006,JUST EAST OF MARSHALL RD,A,TC,KIN,,"9,963","8,970",,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,09-05-2006,JUST WEST OF MARSHALL RD,A,TC,KIN,,"8,196","7,380",,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,09-05-2006,JUST EAST OF MAPLE ST,A,TC,KIN,,"6,724","6,050",,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,09-05-2006,JUST WEST OF MAPLE ST,A,TC,KIN,,"11,539","10,400",,,
1185,1,185,6.31,RTE 201 (AUBURN) TO KINGS-ANNAPOLIS COUNTY LINE,08/24/2006,1 KM WEST OF RTE 201,A,VC,KIN,6,"4,854","3,930",,,
1190,1,190,8.22,KINGS-ANNAPOLIS COUNTY LINE TO WILMOT - MIDDLETON LINE,05-03-2021,KINGS/ANNAPOLIS COUNTY LINE (WB),A,VC,ANN,21,"2,851","2,750",W,,
